userId,movieId,rating,timestamp
5,68954,5.0,1303499879
6,480,3.5,1348693770
6,1073,5.0,1348693765
6,1097,4.0,1348693761
6,1199,4.0,1348693919
6,1223,5.0,1348693906
6,1682,4.0,1348881316
6,1732,4.5,1348693747
6,1884,3.5,1348881393
6,2329,5.0,1348693741
6,2572,5.0,1348693884
6,2599,4.5,1348693872
6,2694,3.5,1348693880
6,2858,5.0,1348693734
6,2918,4.0,1348693730
6,2959,5.0,1348881402
6,3082,4.0,1348693848
6,3897,4.0,1348693829
6,4239,4.0,1348881216
6,4369,2.5,1348693820
6,4878,4.0,1348693812
6,4886,3.0,1348881259
6,4963,5.0,1348693727
6,5989,5.0,1348693810
6,6377,3.5,1348881243
6,6711,4.0,1348881409
6,6874,5.0,1348881362
6,7147,3.0,1348881276
6,7361,5.0,1348881389
6,7438,5.0,1348881371
6,8784,5.0,1348881415
6,30810,5.0,1348693980
6,44191,3.0,1348881368
6,44195,4.5,1348693797
6,45722,4.0,1348693793
6,46578,5.0,1348881313
6,46976,5.0,1348881236
6,48394,3.0,1348881319
6,49272,4.0,1348693802
6,55247,4.5,1348694072
6,55765,5.0,1348693956
6,56367,5.0,1348693782
6,60069,5.0,1348693780
6,68954,4.0,1348881432
6,69122,3.0,1348693949
7,10,4.0,1322062970
7,32,5.0,1322058768
7,47,5.0,1322062854
7,70,4.5,1322063954
7,145,4.0,1322063997
7,165,5.0,1322062886
7,196,2.0,1322063845
7,231,4.0,1322062919
7,260,5.0,1322062772
7,288,4.5,1322063376
7,293,4.0,1322063380
7,296,3.5,1322062749
7,316,4.0,1322062901
7,344,1.0,1322062846
7,356,5.0,1322062754
7,367,1.0,1322062926
7,377,3.5,1322062833
7,485,3.5,1322063868
7,527,2.5,1322058520
7,541,4.0,1322063057
7,589,4.5,1322065131
7,593,5.0,1322062756
7,648,3.5,1322062866
7,673,2.5,1322064247
7,733,4.5,1322062938
7,741,3.5,1322064829
7,780,4.0,1322062791
7,858,3.5,1322058410
7,1036,5.0,1322063044
7,1080,5.0,1322063494
7,1089,3.0,1322063354
7,1127,3.0,1322063602
7,1136,5.0,1322062989
7,1196,5.0,1322062818
7,1198,5.0,1322062825
7,1200,5.0,1322063112
7,1206,3.0,1322063399
7,1208,5.0,1322063434
7,1210,5.0,1322062796
7,1214,5.0,1322063041
7,1221,3.5,1322058496
7,1222,5.0,1322063479
7,1240,5.0,1322062949
7,1258,4.0,1322063438
7,1291,4.0,1322063022
7,1320,4.5,1322063861
7,1370,4.0,1322063701
7,1391,5.0,1322063573
7,1407,5.0,1322063575
7,1517,4.5,1322063408
7,1527,4.0,1322063097
7,1580,4.0,1322062909
7,1610,4.5,1322063464
7,1676,5.0,1322063720
7,1687,4.5,1322056646
7,1690,5.0,1322064119
7,1722,4.0,1322063974
7,1732,3.5,1322063537
7,1747,4.0,1322064140
7,1954,0.5,1322063818
7,2028,5.0,1322062892
7,2115,4.5,1322063485
7,2161,3.5,1322064222
7,2167,5.0,1322064033
7,2288,3.5,1322056537
7,2329,5.0,1322059284
7,2353,4.0,1322063748
7,2470,3.0,1322063962
7,2571,5.0,1322062812
7,2617,2.5,1322063594
7,2628,2.5,1322062956
7,2683,5.0,1322063125
7,2692,4.0,1322063635
7,2699,1.5,1322063766
7,2700,5.0,1322063566
7,2701,3.0,1322064052
7,2710,3.0,1322063503
7,2712,1.5,1322063732
7,2788,4.5,1322064874
7,2890,4.0,1322063987
7,2916,3.0,1322063500
7,2959,5.0,1322058885
7,3033,4.0,1322064060
7,3052,4.5,1322063644
7,3081,4.0,1322063927
7,3176,4.0,1322063881
7,3253,3.5,1322063936
7,3275,5.0,1322064676
7,3527,3.0,1322063895
7,3623,2.5,1322063609
7,3793,4.0,1322063109
7,3977,3.5,1322063618
7,3994,3.5,1322063915
7,4011,5.0,1322063716
7,4306,3.0,1322063006
7,4370,2.5,1322064206
7,4878,4.0,1322063664
7,4963,4.5,1322063469
7,4993,3.0,1322062944
7,5349,3.0,1322063461
7,5378,2.5,1322063672
7,5418,4.0,1322063582
7,5669,4.0,1322064028
7,5903,5.0,1322059187
7,5952,3.0,1322062979
7,6333,4.5,1322063795
7,6365,3.0,1322063681
7,6502,2.5,1322058802
7,6539,2.5,1322063427
7,6807,4.5,1322065097
7,6874,2.5,1322063539
7,6934,3.0,1322064177
7,7153,3.0,1322063087
7,7438,2.5,1322063647
7,8636,2.0,1322063803
7,8874,2.0,1322064664
7,32587,5.0,1322058836
7,33493,3.0,1322064189
7,33794,3.5,1322063693
7,36529,1.5,1322064926
7,44191,4.0,1322064165
7,44665,5.0,1322059087
7,47610,4.0,1322065169
7,48394,2.0,1322064702
7,48774,2.5,1322064811
7,58559,5.0,1322058940
7,59315,2.0,1322064752
7,60684,3.5,1322065045
7,68157,2.0,1322064580
7,69122,3.5,1322064996
7,71535,2.0,1322064722
7,74458,3.5,1322064784
7,79132,2.0,1322059458
8,1,5.0,858610933
8,3,4.0,858611010
8,5,3.0,858611848
8,25,5.0,858611295
8,32,3.0,858610933
8,36,5.0,858612240
8,52,5.0,858611682
8,58,3.0,858612300
8,62,4.0,858611351
8,95,3.0,858612404
8,104,3.0,858611351
8,107,3.0,858612128
8,141,3.0,858610933
8,260,4.0,858611469
8,376,3.0,858611495
8,648,5.0,858610933
8,673,3.0,858611190
8,724,3.0,858611606
8,733,3.0,858611470
8,736,3.0,858610933
8,778,4.0,858612353
8,780,4.0,858610933
8,783,5.0,858611101
8,785,2.0,858611351
8,786,3.0,858611010
8,788,5.0,858611351
8,802,4.0,858611817
8,805,4.0,858611606
8,832,3.0,858611351
8,880,1.0,858612043
8,1042,5.0,858611101
8,1047,4.0,858611797
8,1059,4.0,858611295
8,1061,4.0,858611915
8,1073,5.0,858611351
8,1120,5.0,858611295
8,1183,1.0,858611295
8,1210,5.0,858611101
8,1357,3.0,858611295
8,1358,5.0,858611425
8,1393,5.0,858611295
8,1407,5.0,858611351
8,1416,4.0,858611295
8,1476,5.0,858611101
9,3,3.0,842687044
9,6,4.0,842686600
9,10,3.0,842686329
9,16,4.0,842686699
9,19,2.0,842686370
9,21,3.0,842686387
9,25,4.0,842686567
9,32,3.0,842686434
9,47,3.0,842686351
9,50,2.0,842686415
9,52,2.0,842687080
9,58,3.0,842686840
9,95,3.0,842686534
9,110,3.0,842686309
9,150,4.0,842686220
9,153,3.0,842686249
9,161,4.0,842686293
9,163,3.0,842686649
9,165,3.0,842686248
9,172,3.0,842686583
9,173,2.0,842686475
9,185,2.0,842686329
9,198,3.0,842686901
9,204,2.0,842686515
9,223,4.0,842686617
9,231,4.0,842686269
9,235,4.0,842686515
9,246,3.0,842686720
9,253,3.0,842686329
9,260,4.0,842687080
9,288,4.0,842686329
9,293,4.0,842686515
9,296,5.0,842686221
9,300,3.0,842686352
9,315,2.0,842686474
9,316,3.0,842686269
9,318,3.0,842686294
9,319,3.0,842686788
9,329,1.0,842686293
9,333,3.0,842686550
9,337,2.0,842686474
9,344,2.0,842686248
9,345,2.0,842686901
9,349,3.0,842686248
9,350,2.0,842686455
9,353,3.0,842686550
9,355,2.0,842686633
9,356,3.0,842686293
9,357,3.0,842686455
9,367,3.0,842686370
9,368,3.0,842686567
9,370,2.0,842686617
9,376,3.0,842686720
9,377,3.0,842686370
9,380,3.0,842686221
9,410,2.0,842686352
9,431,3.0,842686750
9,432,2.0,842686455
9,434,3.0,842686293
9,440,2.0,842686455
9,442,3.0,842686491
9,454,2.0,842686329
9,455,1.0,842686859
9,457,3.0,842686269
9,466,2.0,842686678
9,471,3.0,842686720
9,474,3.0,842686474
9,475,3.0,842686878
9,480,3.0,842686309
9,485,3.0,842686617
9,494,3.0,842686822
9,497,4.0,842686633
9,500,3.0,842686370
9,508,3.0,842686534
9,509,1.0,842686491
9,515,3.0,842686601
9,527,3.0,842686415
9,539,2.0,842686415
9,543,2.0,842686840
9,555,4.0,842686633
9,585,3.0,842686550
9,586,2.0,842686387
9,587,2.0,842686387
9,589,4.0,842686351
9,590,3.0,842686220
9,592,3.0,842686219
9,593,3.0,842686269
9,597,1.0,842686387
9,648,3.0,842686567
9,733,3.0,842686770
9,784,3.0,842686965
11,1,4.0,850815810
11,10,3.0,850816421
11,17,3.0,850815856
11,19,3.0,850816476
11,34,3.0,850817622
11,48,2.0,850816573
11,107,2.0,850816521
11,111,4.0,850816421
11,150,4.0,850815571
11,153,3.0,850816035
11,165,3.0,850817914
11,260,5.0,850816371
11,265,4.0,850816476
11,292,4.0,850815663
11,306,3.0,850817371
11,316,4.0,850815615
11,317,2.0,850816286
11,329,5.0,850815615
11,344,3.0,850815571
11,349,4.0,850815614
11,350,3.0,850815810
11,357,2.0,850815769
11,364,3.0,850815719
11,367,3.0,850815719
11,368,3.0,850816371
11,370,3.0,850816662
11,377,3.0,850815719
11,410,3.0,850817072
11,420,2.0,850815810
11,434,3.0,850815615
11,454,3.0,850815663
11,480,4.0,850815615
11,500,3.0,850815719
11,539,3.0,850815769
11,541,4.0,850817145
11,552,3.0,850816335
11,586,3.0,850815810
11,587,5.0,850815719
11,588,4.0,850816286
11,589,3.0,850816207
11,590,3.0,850815570
11,592,3.0,850816035
11,593,5.0,850815615
11,594,4.0,850816335
11,596,3.0,850816662
11,597,4.0,850815719
11,661,3.0,850816695
11,720,5.0,850816371
11,745,5.0,850816476
11,750,3.0,850817184
11,788,2.0,850816573
11,805,3.0,850816286
11,903,3.0,850818019
11,904,4.0,850817403
11,908,4.0,850817461
11,910,3.0,850817788
11,912,3.0,850817114
11,919,5.0,850817427
11,924,5.0,850817184
11,969,3.0,850817495
11,1028,4.0,850817788
11,1035,3.0,850816620
11,1036,3.0,850816237
11,1073,3.0,850816286
11,1079,4.0,850816573
11,1080,3.0,850817072
11,1084,4.0,850816476
11,1097,3.0,850816476
11,1127,4.0,850817788
11,1136,4.0,850817072
11,1148,5.0,850816620
11,1193,5.0,850817686
11,1196,5.0,850817222
11,1198,4.0,850817183
11,1199,3.0,850817294
11,1200,4.0,850817750
11,1206,3.0,850817822
11,1210,4.0,850817332
11,1214,4.0,850817822
11,1219,3.0,850818019
11,1220,3.0,850817750
11,1240,4.0,850817686
11,1269,4.0,850817788
11,1278,4.0,850817623
11,1282,5.0,850817560
11,1291,4.0,850817623
11,1356,5.0,850816807
11,1374,4.0,850817584
11,5060,5.0,850817750
15,50,5.0,1447478172
15,235,5.0,1447478243
15,293,5.0,1447478343
15,296,5.0,1447478367
15,541,5.0,1447478713
15,1136,4.0,1447478232
15,1199,5.0,1447478200
15,1206,5.0,1447478193
15,1258,5.0,1447479120
15,1884,4.0,1447478219
15,2174,5.0,1447478622
15,2288,5.0,1447478326
15,2395,5.0,1447478441
15,2762,4.5,1447478380
15,2959,4.0,1447478175
15,2968,4.0,1447478222
15,3535,5.0,1447478575
15,3863,4.0,1447478579
15,3949,5.0,1447478408
15,3994,5.0,1447478541
15,4979,5.0,1447478443
15,6807,4.0,1447478229
15,6874,3.5,1447478519
15,7373,5.0,1447478480
15,8874,5.0,1447478549
15,30810,5.0,1447478447
15,48394,5.0,1447478399
15,49272,5.0,1447478542
15,60069,5.0,1447478537
15,68954,5.0,1447478392
15,99114,5.0,1447478391
15,109374,5.0,1447478397
16,2,3.0,849188326
16,19,3.0,842888317
16,29,5.0,849188291
16,32,5.0,842888389
16,47,5.0,842888317
16,50,4.0,842888389
16,95,5.0,842889032
16,141,4.0,842889000
16,160,5.0,842888482
16,161,5.0,842888169
16,165,4.0,842888111
16,172,4.0,842889189
16,173,5.0,842888481
16,196,5.0,842888652
16,204,4.0,842889068
16,208,5.0,842888217
16,231,2.0,842888142
16,235,3.0,842889068
16,253,5.0,842888247
16,256,3.0,842889189
16,266,4.0,842888424
16,273,5.0,842889694
16,292,4.0,842889758
16,296,3.0,842888066
16,303,4.0,842889458
16,315,4.0,842888623
16,316,5.0,842888142
16,317,3.0,842888424
16,329,4.0,842888170
16,344,1.0,842888111
16,349,5.0,842888111
16,350,4.0,842888481
16,353,4.0,842889068
16,356,3.0,842888169
16,357,3.0,842888481
16,364,2.0,842888284
16,367,4.0,842888317
16,370,5.0,842889251
16,377,4.0,842888284
16,380,4.0,842888065
16,383,3.0,842889939
16,410,3.0,842888284
16,420,4.0,842888389
16,432,4.0,842888481
16,434,5.0,842888169
16,435,4.0,842888424
16,440,3.0,842888424
16,442,5.0,842888652
16,454,3.0,842888284
16,457,4.0,842888142
16,474,4.0,842888623
16,480,4.0,842888217
16,494,5.0,842889939
16,500,4.0,842888317
16,520,3.0,842889972
16,527,5.0,842888390
16,539,3.0,842888390
16,586,4.0,842888345
16,587,4.0,842888345
16,589,4.0,842888247
16,592,3.0,842888065
16,593,5.0,842888142
16,597,5.0,842888345
16,648,5.0,842889123
16,653,4.0,842889495
16,780,5.0,849188177
16,786,4.0,849188309
16,1037,4.0,842889694
16,1367,2.0,849188209
17,1,5.0,1350206819
17,19,5.0,1359557303
17,110,1.5,1359557048
17,135,4.0,1235223148
17,150,4.0,1234032960
17,223,5.0,1350207076
17,260,5.0,1359557118
17,296,4.0,1350206808
17,318,4.0,1350206813
17,344,4.0,1234030892
17,356,5.0,1234033872
17,466,1.5,1234028783
17,480,4.0,1234032951
17,541,4.0,1350206792
17,589,4.5,1350206849
17,780,4.5,1235221524
17,858,1.0,1359557489
17,1090,4.5,1235221709
17,1136,5.0,1235222053
17,1196,5.0,1359557114
17,1210,5.0,1359557112
17,1221,1.0,1359557485
17,1225,3.0,1235222277
17,1233,3.5,1235223128
17,1258,3.5,1350206800
17,1265,4.5,1237222561
17,1270,5.0,1237222593
17,1527,5.0,1234031261
17,1580,4.5,1234031441
17,1721,4.0,1350206914
17,1732,5.0,1311107459
17,1831,4.0,1234028877
17,1907,4.5,1350206928
17,1917,3.0,1359557061
17,2000,3.5,1273079610
17,2011,5.0,1237222606
17,2012,5.0,1237222607
17,2150,5.0,1235678264
17,2324,5.0,1235223065
17,2355,4.5,1349881652
17,2571,4.0,1235221810
17,2628,5.0,1359557121
17,2716,4.0,1273079604
17,2797,4.0,1237222532
17,2959,4.5,1273082224
17,3448,5.0,1273082242
17,4027,5.0,1234034059
17,4085,4.0,1273079631
17,4223,3.0,1350207026
17,4270,3.5,1234033259
17,4306,5.0,1359557124
17,4369,4.0,1234034111
17,4963,4.0,1350206922
17,4993,5.0,1350207006
17,5218,5.0,1350207018
17,5378,5.0,1359557353
17,5418,4.0,1235222947
17,5459,3.5,1234031444
17,5952,5.0,1350207004
17,6365,4.0,1359557397
17,6537,3.5,1234034171
17,6539,4.5,1234030659
17,6942,3.5,1359557167
17,7153,5.0,1359557402
17,8874,5.0,1311107977
17,8984,3.0,1234030854
17,33166,4.0,1349881570
17,33493,5.0,1359557120
17,41566,3.0,1235221629
17,44191,5.0,1311179720
17,45722,4.0,1359557383
17,46976,3.5,1349881616
17,48774,4.0,1273082353
17,51255,5.0,1311179673
17,51662,0.5,1234635014
17,53125,4.0,1359557470
17,53996,4.0,1350206910
17,54001,2.5,1234033364
17,54286,2.5,1235222960
17,55247,3.5,1350207010
17,58559,4.0,1234030634
17,60069,5.0,1359556948
17,70286,5.0,1349904827
17,71535,4.0,1311179693
17,72998,4.0,1359557457
17,73017,4.5,1273079384
17,77561,3.5,1349881578
18,19,3.0,1107364180
18,34,1.5,1107372061
18,47,4.5,1107372052
18,50,4.5,1107372034
18,163,3.0,1107364302
18,172,2.0,1107364304
18,231,4.0,1107372076
18,296,4.5,1107371979
18,316,2.0,1107372040
18,318,4.5,1107364715
18,356,4.0,1107371988
18,364,3.0,1107372058
18,370,3.5,1107364307
18,380,2.0,1107374342
18,480,2.5,1107371984
18,527,1.5,1107364727
18,589,4.0,1107371962
18,592,4.0,1107371974
18,733,4.0,1107372070
18,780,3.0,1107371965
18,786,1.0,1108296893
18,832,3.5,1107364266
18,1089,4.0,1107364204
18,1101,1.0,1107364239
18,1148,4.5,1108296906
18,1200,4.0,1108296862
18,1206,2.0,1108296856
18,1208,1.0,1107364225
18,1214,3.5,1108296871
18,1222,3.0,1108296865
18,1320,3.0,1108296879
18,1407,3.0,1108296827
18,1485,2.0,1107374325
18,1517,4.0,1107364245
18,1573,4.0,1108296740
18,1584,4.0,1107364193
18,1608,1.5,1108296747
18,1617,4.0,1108296816
18,1625,4.5,1107374317
18,1653,4.5,1107364279
18,1676,3.5,1108296839
18,1909,3.5,1107374330
18,1917,3.5,1107364248
18,1954,2.0,1108296837
18,2174,4.0,1107364236
18,2291,4.5,1108296801
18,2571,4.5,1107372130
18,2617,1.5,1108296661
18,2699,1.0,1108296696
18,2700,4.0,1107364289
18,2762,4.0,1107374541
18,2791,4.0,1107364261
18,2959,5.0,1108296664
18,3052,4.5,1108296649
18,3081,4.0,1108296668
18,3114,4.5,1107364255
18,4011,4.5,1108297043
18,4022,2.0,1107374346
18,4226,4.5,1107364722
18,4306,4.5,1107371911
18,4367,2.0,1107374475
18,4369,2.0,1107374478
18,4776,4.5,1107374242
18,4816,1.0,1107364644
18,4886,2.5,1107371898
18,4963,4.5,1108297039
18,4973,4.5,1108297015
18,4975,5.0,1107372202
18,4993,3.5,1107364273
18,4995,4.5,1108296982
18,5502,3.5,1108296992
18,5679,5.0,1107364437
18,5952,3.5,1107374325
18,5956,2.5,1108296996
18,6365,4.0,1107372159
18,6502,4.5,1107364562
18,6539,2.0,1108297010
18,6874,4.0,1108296975
18,6934,2.5,1107372162
18,6942,5.0,1107364627
18,7090,2.0,1107372391
18,7147,5.0,1107364615
18,8360,4.0,1107371916
18,8798,4.5,1108497510
18,8961,4.5,1107374930
18,8984,2.5,1107374940
19,527,5.0,1442715703
19,1584,5.0,1442715563
19,2324,5.0,1442715582
19,3408,3.0,1442282138
19,3555,4.0,1442282311
19,3578,0.5,1442282081
19,3793,0.5,1442282096
19,3916,4.0,1442282304
19,3948,0.5,1442282140
19,4022,4.0,1442282129
19,4306,0.5,1442282084
19,4643,1.5,1442282269
19,4776,3.5,1442282300
19,4963,0.5,1442282105
19,4993,0.5,1442282091
19,4995,5.0,1442282116
19,5299,4.5,1442282243
19,5349,0.5,1442282111
19,5418,4.0,1442282125
19,5816,0.5,1442282172
19,5952,0.5,1442282090
19,5956,4.0,1442282338
19,6333,0.5,1442282176
19,6539,0.5,1442282098
19,6863,3.5,1442282253
19,6947,4.0,1442282363
19,7143,4.0,1442282230
19,7153,0.5,1442282088
19,7458,4.0,1442282380
19,8360,0.5,1442282170
19,8368,0.5,1442282187
19,8622,4.5,1442282290
19,8636,0.5,1442282155
19,8665,3.0,1442282181
19,8949,3.5,1442282317
19,8984,3.5,1442282405
19,30707,4.5,1442283228
19,33166,5.0,1442282262
19,34048,3.5,1442282357
19,45447,4.5,1442282438
19,48516,4.0,1442282164
19,49530,5.0,1442282319
19,51662,0.5,1442282206
19,55247,4.0,1442282443
19,55765,4.0,1442282456
19,56367,3.5,1442282212
19,58559,0.5,1442282109
19,63082,4.0,1442282235
19,64614,4.0,1442282331
19,68157,3.5,1442282222
19,69122,0.5,1442282278
19,72998,0.5,1442282208
19,81845,5.0,1442282349
19,99114,4.0,1442282386
19,109374,3.5,1442283224
21,19,3.5,1428095348
21,260,4.5,1428010725
21,296,4.0,1428094744
21,527,4.5,1428011171
21,1136,4.5,1428014135
21,1196,4.5,1428010733
21,1198,3.5,1428011020
21,1201,4.0,1428094865
21,1210,4.5,1428010751
21,1282,4.5,1428094893
21,1291,3.5,1428011021
21,1653,4.0,1436140018
21,2019,4.0,1431213806
21,2571,4.5,1428010745
21,2628,4.5,1428011542
21,3000,5.0,1428011395
21,4878,4.0,1428011308
21,4896,4.0,1428011313
21,4973,3.5,1428011272
21,4993,5.0,1428011002
21,5618,5.0,1428011334
21,5952,5.0,1428011003
21,5995,4.5,1428011345
21,6365,4.0,1428011319
21,6539,4.0,1428014432
21,6807,4.0,1428014145
21,7090,3.0,1436139333
21,7153,4.5,1428010764
21,31658,4.5,1428011392
21,45722,3.5,1428013776
21,48774,3.5,1436140550
21,51662,3.5,1428013817
21,53125,4.0,1428011620
21,54001,4.0,1428011107
21,54503,3.5,1428011099
21,56367,3.0,1428013763
21,58559,3.0,1428010770
21,59315,3.0,1428013799
21,63082,4.0,1428013781
21,64957,3.5,1428013887
21,68358,4.5,1428013833
21,69844,4.0,1428011676
21,72998,4.0,1428013721
21,74458,4.0,1428095239
21,79132,4.0,1428014092
21,81834,4.0,1428010812
21,89745,3.5,1428011203
21,109487,4.0,1428010919
21,112852,3.0,1428010962
22,3,2.5,1111573615
22,5,2.5,1111573645
22,25,3.5,1111573597
22,32,2.5,1111575931
22,36,4.5,1111573574
22,47,4.5,1111575920
22,48,2.5,1111573259
22,50,3.5,1111575927
22,153,2.5,1111575946
22,161,2.5,1111574868
22,163,1.5,1111573173
22,186,3.0,1111573216
22,231,3.5,1111575923
22,296,4.0,1111574860
22,337,2.5,1111573571
22,342,2.5,1111573211
22,355,1.0,1111574059
22,356,5.0,1111574877
22,357,3.5,1111573593
22,364,4.5,1111575917
22,370,1.5,1111573130
22,377,4.5,1111573577
22,480,3.0,1111575942
22,500,3.5,1111575909
